pair_id,label,frgp,which_hand,subject1,subject2,ground_truth,similarity_score,raw_response,latency_s,model,prompting_setting,timestamp
I_00002312_00002425_frgp14,impostor,14,left,2312,2425,B,65,65,0.295,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:15:16
I_00002388_00002399_frgp13,impostor,13,right,2388,2399,B,65,65,0.296,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:15:17
I_00002349_00002362_frgp13,impostor,13,right,2349,2362,B,65,65,0.3,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:15:17
I_00002344_00002408_frgp13,impostor,13,right,2344,2408,B,85,85,0.295,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:15:17
I_00002332_00002423_frgp14,impostor,14,left,2332,2423,B,65,65,0.294,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:15:17
I_00002369_00002424_frgp14,impostor,14,left,2369,2424,B,65,65,0.296,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:15:18
I_00002327_00002349_frgp14,impostor,14,left,2327,2349,B,0,0,0.279,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:15:18
I_00002332_00002398_frgp13,impostor,13,right,2332,2398,B,65,65,0.292,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:15:18
I_00002376_00002396_frgp13,impostor,13,right,2376,2396,B,65,65,0.296,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:15:19
I_00002304_00002395_frgp13,impostor,13,right,2304,2395,B,65,65,0.293,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:15:19
I_00002317_00002368_frgp14,impostor,14,left,2317,2368,B,0,0,0.276,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:15:19
I_00002330_00002381_frgp14,impostor,14,left,2330,2381,B,65,65,0.294,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:15:19
I_00002314_00002374_frgp14,impostor,14,left,2314,2374,B,65,65,0.296,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:15:20
I_00002396_00002399_frgp13,impostor,13,right,2396,2399,B,65,65,0.296,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:15:20
I_00002398_00002415_frgp14,impostor,14,left,2398,2415,B,65,65,0.294,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:15:20
I_00002328_00002425_frgp14,impostor,14,left,2328,2425,B,65,65,0.295,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:15:21
I_00002338_00002364_frgp13,impostor,13,right,2338,2364,B,65,65,0.292,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:15:21
I_00002320_00002352_frgp13,impostor,13,right,2320,2352,B,65,65,0.295,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:15:21
I_00002334_00002379_frgp13,impostor,13,right,2334,2379,B,65,65,0.294,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:15:21
I_00002386_00002428_frgp14,impostor,14,left,2386,2428,B,65,65,0.295,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:15:22
I_00002370_00002373_frgp13,impostor,13,right,2370,2373,B,85,85,0.295,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:15:22
I_00002364_00002383_frgp14,impostor,14,left,2364,2383,B,65,65,0.294,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:15:22
I_00002342_00002426_frgp13,impostor,13,right,2342,2426,B,65,65,0.293,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:15:23
I_00002329_00002406_frgp13,impostor,13,right,2329,2406,B,65,65,0.296,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:15:23
I_00002303_00002426_frgp13,impostor,13,right,2303,2426,B,65,65,0.295,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:15:23
I_00002321_00002334_frgp14,impostor,14,left,2321,2334,B,65,65,0.292,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:15:24
I_00002369_00002396_frgp14,impostor,14,left,2369,2396,B,65,65,0.295,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:15:24
I_00002306_00002356_frgp13,impostor,13,right,2306,2356,B,65,65,0.294,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:15:24
I_00002306_00002392_frgp14,impostor,14,left,2306,2392,B,85,85,0.294,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:15:24
I_00002356_00002359_frgp14,impostor,14,left,2356,2359,B,65,65,0.296,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:15:25
I_00002312_00002315_frgp14,impostor,14,left,2312,2315,B,85,85,0.292,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:15:25
I_00002370_00002440_frgp13,impostor,13,right,2370,2440,B,85,85,0.292,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:15:25
I_00002338_00002344_frgp13,impostor,13,right,2338,2344,B,65,65,0.294,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:15:26
I_00002319_00002330_frgp14,impostor,14,left,2319,2330,B,85,85,0.292,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:15:26
I_00002334_00002341_frgp13,impostor,13,right,2334,2341,B,65,65,0.292,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:15:26
I_00002379_00002395_frgp13,impostor,13,right,2379,2395,B,85,85,0.296,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:15:26
I_00002374_00002424_frgp13,impostor,13,right,2374,2424,B,85,85,0.293,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:15:27
I_00002341_00002367_frgp14,impostor,14,left,2341,2367,B,65,65,0.294,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:15:27
I_00002321_00002373_frgp14,impostor,14,left,2321,2373,B,0,0,0.277,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:15:27
I_00002303_00002342_frgp13,impostor,13,right,2303,2342,B,65,65,0.295,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:15:28
I_00002403_00002415_frgp13,impostor,13,right,2403,2415,B,65,65,0.294,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:15:28
I_00002334_00002418_frgp13,impostor,13,right,2334,2418,B,85,85,0.294,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:15:28
I_00002330_00002386_frgp13,impostor,13,right,2330,2386,B,0,0,0.277,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:15:29
I_00002342_00002357_frgp14,impostor,14,left,2342,2357,B,65,65,0.294,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:15:29
I_00002327_00002403_frgp13,impostor,13,right,2327,2403,B,65,65,0.293,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:15:29
I_00002320_00002413_frgp13,impostor,13,right,2320,2413,B,65,65,0.295,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:15:29
I_00002307_00002380_frgp14,impostor,14,left,2307,2380,B,85,85,0.295,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:15:30
I_00002351_00002428_frgp14,impostor,14,left,2351,2428,B,65,65,0.294,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:15:30
I_00002340_00002447_frgp14,impostor,14,left,2340,2447,B,85,85,0.293,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:15:30
I_00002418_00002440_frgp14,impostor,14,left,2418,2440,B,65,65,0.293,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:15:31
I_00002332_00002481_frgp14,impostor,14,left,2332,2481,B,65,65,0.294,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:15:31
I_00002391_00002408_frgp13,impostor,13,right,2391,2408,B,65,65,0.294,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:15:31
I_00002329_00002352_frgp13,impostor,13,right,2329,2352,B,65,65,0.295,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:15:31
I_00002303_00002406_frgp13,impostor,13,right,2303,2406,B,65,65,0.297,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:15:32
I_00002370_00002374_frgp13,impostor,13,right,2370,2374,B,85,85,0.293,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:15:32
I_00002327_00002373_frgp14,impostor,14,left,2327,2373,B,0,0,0.277,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:15:32
I_00002362_00002428_frgp14,impostor,14,left,2362,2428,B,85,85,0.294,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:15:33
I_00002328_00002341_frgp13,impostor,13,right,2328,2341,B,65,65,0.295,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:15:33
I_00002402_00002407_frgp13,impostor,13,right,2402,2407,B,65,65,0.297,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:15:33
I_00002348_00002370_frgp14,impostor,14,left,2348,2370,B,65,65,0.293,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:15:33
I_00002332_00002355_frgp14,impostor,14,left,2332,2355,B,85,85,0.293,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:15:34
I_00002334_00002388_frgp14,impostor,14,left,2334,2388,B,65,65,0.294,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:15:34
I_00002303_00002455_frgp14,impostor,14,left,2303,2455,B,65,65,0.292,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:15:34
I_00002370_00002402_frgp13,impostor,13,right,2370,2402,B,65,65,0.294,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:15:35
I_00002351_00002428_frgp13,impostor,13,right,2351,2428,B,65,65,0.293,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:15:35
I_00002321_00002462_frgp13,impostor,13,right,2321,2462,B,65,65,0.305,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:15:35
I_00002327_00002370_frgp13,impostor,13,right,2327,2370,B,65,65,0.315,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:15:36
I_00002319_00002368_frgp14,impostor,14,left,2319,2368,B,65,65,0.316,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:15:36
I_00002353_00002455_frgp14,impostor,14,left,2353,2455,B,65,65,0.315,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:15:36
I_00002352_00002463_frgp13,impostor,13,right,2352,2463,B,65,65,0.319,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:15:37
I_00002388_00002395_frgp14,impostor,14,left,2388,2395,B,85,85,0.316,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:15:37
I_00002329_00002351_frgp13,impostor,13,right,2329,2351,B,65,65,0.304,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:15:37
I_00002320_00002371_frgp14,impostor,14,left,2320,2371,B,65,65,0.295,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:15:37
I_00002418_00002423_frgp14,impostor,14,left,2418,2423,B,65,65,0.293,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:15:38
I_00002348_00002396_frgp13,impostor,13,right,2348,2396,B,65,65,0.296,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:15:38
I_00002348_00002367_frgp13,impostor,13,right,2348,2367,B,65,65,0.296,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:15:38
I_00002337_00002428_frgp13,impostor,13,right,2337,2428,B,65,65,0.296,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:15:39
I_00002326_00002371_frgp13,impostor,13,right,2326,2371,B,65,65,0.298,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:15:39
I_00002338_00002394_frgp13,impostor,13,right,2338,2394,B,65,65,0.307,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:15:39
I_00002428_00002463_frgp14,impostor,14,left,2428,2463,B,65,65,0.304,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:15:40
I_00002372_00002373_frgp13,impostor,13,right,2372,2373,B,65,65,0.293,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:15:40
I_00002330_00002334_frgp14,impostor,14,left,2330,2334,B,65,65,0.293,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:15:40
I_00002310_00002340_frgp13,impostor,13,right,2310,2340,B,65,65,0.292,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:15:40
I_00002306_00002338_frgp14,impostor,14,left,2306,2338,B,0,0,0.278,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:15:41
I_00002332_00002372_frgp13,impostor,13,right,2332,2372,B,65,65,0.292,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:15:41
I_00002355_00002370_frgp14,impostor,14,left,2355,2370,B,85,85,0.293,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:15:41
I_00002320_00002329_frgp13,impostor,13,right,2320,2329,B,85,85,0.294,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:15:42
I_00002325_00002413_frgp13,impostor,13,right,2325,2413,B,65,65,0.295,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:15:42
G_2379_frgp13,genuine,13,right,2379,2379,A,100,100,0.398,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:15:42
I_00002312_00002394_frgp13,impostor,13,right,2312,2394,B,65,65,0.293,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:15:43
I_00002360_00002463_frgp14,impostor,14,left,2360,2463,B,0,0,0.278,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:15:43
I_00002339_00002352_frgp13,impostor,13,right,2339,2352,B,65,65,0.295,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:15:43
I_00002359_00002362_frgp13,impostor,13,right,2359,2362,B,65,65,0.293,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:15:43
I_00002312_00002399_frgp14,impostor,14,left,2312,2399,B,0,0,0.279,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:15:44
I_00002391_00002402_frgp13,impostor,13,right,2391,2402,B,65,65,0.298,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:15:44
I_00002306_00002440_frgp14,impostor,14,left,2306,2440,B,65,65,0.293,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:15:44
I_00002314_00002376_frgp14,impostor,14,left,2314,2376,B,0,0,0.278,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:15:45
I_00002329_00002413_frgp13,impostor,13,right,2329,2413,B,65,65,0.293,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:15:45
I_00002314_00002463_frgp13,impostor,13,right,2314,2463,B,65,65,0.292,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:15:45
I_00002314_00002455_frgp13,impostor,13,right,2314,2455,B,65,65,0.293,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:15:45
I_00002367_00002413_frgp13,impostor,13,right,2367,2413,B,65,65,0.296,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:15:46
I_00002306_00002353_frgp14,impostor,14,left,2306,2353,B,65,65,0.293,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:15:46
I_00002370_00002398_frgp14,impostor,14,left,2370,2398,B,65,65,0.292,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:15:46
I_00002307_00002396_frgp13,impostor,13,right,2307,2396,B,65,65,0.295,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:15:47
I_00002307_00002407_frgp14,impostor,14,left,2307,2407,B,65,65,0.295,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:15:47
I_00002373_00002395_frgp14,impostor,14,left,2373,2395,B,65,65,0.295,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:15:47
I_00002362_00002426_frgp13,impostor,13,right,2362,2426,B,65,65,0.293,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:15:48
I_00002394_00002395_frgp14,impostor,14,left,2394,2395,B,65,65,0.292,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:15:48
I_00002310_00002409_frgp14,impostor,14,left,2310,2409,B,65,65,0.292,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:15:48
I_00002348_00002398_frgp13,impostor,13,right,2348,2398,B,65,65,0.293,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:15:48
I_00002372_00002463_frgp13,impostor,13,right,2372,2463,B,65,65,0.293,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:15:49
I_00002317_00002403_frgp13,impostor,13,right,2317,2403,B,65,65,0.293,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:15:49
I_00002334_00002392_frgp14,impostor,14,left,2334,2392,B,65,65,0.292,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:15:49
I_00002306_00002315_frgp13,impostor,13,right,2306,2315,B,65,65,0.294,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:15:50
I_00002329_00002455_frgp14,impostor,14,left,2329,2455,B,65,65,0.295,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:15:50
I_00002307_00002409_frgp14,impostor,14,left,2307,2409,B,65,65,0.293,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:15:50
I_00002384_00002386_frgp14,impostor,14,left,2384,2386,B,65,65,0.294,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:15:50
I_00002327_00002425_frgp13,impostor,13,right,2327,2425,B,65,65,0.293,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:15:51
I_00002369_00002372_frgp13,impostor,13,right,2369,2372,B,65,65,0.293,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:15:51
I_00002342_00002395_frgp14,impostor,14,left,2342,2395,B,65,65,0.293,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:15:51
I_00002319_00002349_frgp14,impostor,14,left,2319,2349,B,0,0,0.281,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:15:52
I_00002338_00002355_frgp13,impostor,13,right,2338,2355,B,65,65,0.293,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:15:52
I_00002348_00002481_frgp13,impostor,13,right,2348,2481,B,65,65,0.294,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:15:52
I_00002388_00002428_frgp14,impostor,14,left,2388,2428,B,85,85,0.294,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:15:52
I_00002325_00002407_frgp14,impostor,14,left,2325,2407,B,65,65,0.294,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:15:53
I_00002313_00002384_frgp14,impostor,14,left,2313,2384,B,65,65,0.297,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:15:53
I_00002303_00002406_frgp14,impostor,14,left,2303,2406,B,65,65,0.296,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:15:53
I_00002328_00002405_frgp14,impostor,14,left,2328,2405,B,0,0,0.278,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:15:54
I_00002394_00002455_frgp13,impostor,13,right,2394,2455,B,65,65,0.292,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:15:54
I_00002338_00002384_frgp13,impostor,13,right,2338,2384,B,65,65,0.294,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:15:54
I_00002396_00002463_frgp13,impostor,13,right,2396,2463,B,65,65,0.294,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:15:55
I_00002332_00002384_frgp13,impostor,13,right,2332,2384,B,65,65,0.293,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:15:55
I_00002328_00002329_frgp13,impostor,13,right,2328,2329,B,65,65,0.296,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:15:55
I_00002321_00002405_frgp13,impostor,13,right,2321,2405,B,65,65,0.293,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:15:55
I_00002403_00002462_frgp13,impostor,13,right,2403,2462,B,65,65,0.294,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:15:56
I_00002338_00002340_frgp14,impostor,14,left,2338,2340,B,65,65,0.295,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:15:56
I_00002371_00002428_frgp14,impostor,14,left,2371,2428,B,95,95,0.296,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:15:56
I_00002306_00002325_frgp13,impostor,13,right,2306,2325,B,65,65,0.293,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:15:57
I_00002334_00002370_frgp13,impostor,13,right,2334,2370,B,65,65,0.292,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:15:57
I_00002357_00002384_frgp14,impostor,14,left,2357,2384,B,65,65,0.296,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:15:57
I_00002332_00002406_frgp13,impostor,13,right,2332,2406,B,65,65,0.294,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:15:57
I_00002372_00002425_frgp13,impostor,13,right,2372,2425,B,65,65,0.292,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:15:58
I_00002359_00002367_frgp14,impostor,14,left,2359,2367,B,65,65,0.295,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:15:58
I_00002315_00002339_frgp13,impostor,13,right,2315,2339,B,65,65,0.294,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:15:58
I_00002306_00002326_frgp13,impostor,13,right,2306,2326,B,65,65,0.294,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:15:59
I_00002374_00002394_frgp13,impostor,13,right,2374,2394,B,65,65,0.295,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:15:59
I_00002348_00002425_frgp13,impostor,13,right,2348,2425,B,65,65,0.293,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:15:59
I_00002315_00002321_frgp13,impostor,13,right,2315,2321,B,85,85,0.299,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:16:00
I_00002342_00002351_frgp13,impostor,13,right,2342,2351,B,65,65,0.315,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:16:00
I_00002313_00002373_frgp13,impostor,13,right,2313,2373,B,65,65,0.319,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:16:00
G_2315_frgp14,genuine,14,left,2315,2315,A,100,100,0.414,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:16:01
I_00002306_00002360_frgp14,impostor,14,left,2306,2360,B,65,65,0.293,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:16:01
I_00002332_00002386_frgp13,impostor,13,right,2332,2386,B,0,0,0.278,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:16:01
I_00002392_00002455_frgp14,impostor,14,left,2392,2455,B,65,65,0.295,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:16:01
G_2374_frgp14,genuine,14,left,2374,2374,A,100,100,0.395,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:16:02
I_00002317_00002344_frgp13,impostor,13,right,2317,2344,B,85,85,0.294,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:16:02
I_00002384_00002405_frgp13,impostor,13,right,2384,2405,B,65,65,0.293,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:16:02
I_00002367_00002463_frgp14,impostor,14,left,2367,2463,B,65,65,0.293,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:16:03
I_00002303_00002334_frgp13,impostor,13,right,2303,2334,B,65,65,0.294,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:16:03
I_00002405_00002424_frgp14,impostor,14,left,2405,2424,B,0,0,0.276,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:16:03
I_00002355_00002408_frgp13,impostor,13,right,2355,2408,B,65,65,0.292,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:16:04
I_00002304_00002380_frgp13,impostor,13,right,2304,2380,B,65,65,0.294,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:16:04
I_00002398_00002399_frgp14,impostor,14,left,2398,2399,B,65,65,0.294,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:16:04
I_00002384_00002418_frgp14,impostor,14,left,2384,2418,B,65,65,0.294,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:16:04
I_00002321_00002369_frgp13,impostor,13,right,2321,2369,B,85,85,0.294,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:16:05
I_00002332_00002394_frgp14,impostor,14,left,2332,2394,B,65,65,0.293,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:16:05
I_00002320_00002396_frgp13,impostor,13,right,2320,2396,B,0,0,0.278,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:16:05
I_00002398_00002481_frgp13,impostor,13,right,2398,2481,B,65,65,0.295,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:16:06
I_00002357_00002394_frgp14,impostor,14,left,2357,2394,B,65,65,0.295,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:16:06
I_00002352_00002481_frgp14,impostor,14,left,2352,2481,B,65,65,0.293,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:16:06
I_00002320_00002348_frgp14,impostor,14,left,2320,2348,B,65,65,0.292,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:16:07
I_00002401_00002463_frgp14,impostor,14,left,2401,2463,B,65,65,0.296,Qwen3-VL-8B-Instruct,similarity_score,2026-06-13T17:16:07
