pair_id,label,frgp,which_hand,subject1,subject2,ground_truth,similarity_score,raw_response,res1,res2,latency_s,model,prompting_setting,timestamp
I_2304_2356_frgp13,impostor,13,right,2304,2356,B,65,65,1000,500,0.381,qwen3vl,similarity_score,2026-07-06T23:05:17
I_2304_2357_frgp13,impostor,13,right,2304,2357,B,65,65,1000,500,0.385,qwen3vl,similarity_score,2026-07-06T23:05:17
I_2304_2358_frgp13,impostor,13,right,2304,2358,B,65,65,1000,500,0.385,qwen3vl,similarity_score,2026-07-06T23:05:18
I_2304_2359_frgp13,impostor,13,right,2304,2359,B,65,65,1000,500,0.384,qwen3vl,similarity_score,2026-07-06T23:05:18
I_2304_2360_frgp13,impostor,13,right,2304,2360,B,85,85,1000,500,0.38,qwen3vl,similarity_score,2026-07-06T23:05:18
I_2304_2362_frgp13,impostor,13,right,2304,2362,B,65,65,1000,500,0.382,qwen3vl,similarity_score,2026-07-06T23:05:19
I_2304_2364_frgp13,impostor,13,right,2304,2364,B,65,65,1000,500,0.382,qwen3vl,similarity_score,2026-07-06T23:05:19
I_2304_2367_frgp13,impostor,13,right,2304,2367,B,65,65,1000,500,0.383,qwen3vl,similarity_score,2026-07-06T23:05:20
I_2304_2368_frgp13,impostor,13,right,2304,2368,B,65,65,1000,500,0.379,qwen3vl,similarity_score,2026-07-06T23:05:20
I_2304_2369_frgp13,impostor,13,right,2304,2369,B,85,85,1000,500,0.382,qwen3vl,similarity_score,2026-07-06T23:05:20
I_2304_2370_frgp13,impostor,13,right,2304,2370,B,85,85,1000,500,0.38,qwen3vl,similarity_score,2026-07-06T23:05:21
I_2304_2371_frgp13,impostor,13,right,2304,2371,B,85,85,1000,500,0.375,qwen3vl,similarity_score,2026-07-06T23:05:21
I_2304_2372_frgp13,impostor,13,right,2304,2372,B,65,65,1000,500,0.378,qwen3vl,similarity_score,2026-07-06T23:05:21
I_2304_2373_frgp13,impostor,13,right,2304,2373,B,85,85,1000,500,0.381,qwen3vl,similarity_score,2026-07-06T23:05:22
I_2304_2374_frgp13,impostor,13,right,2304,2374,B,65,65,1000,500,0.383,qwen3vl,similarity_score,2026-07-06T23:05:22
I_2304_2375_frgp13,impostor,13,right,2304,2375,B,65,65,1000,500,0.384,qwen3vl,similarity_score,2026-07-06T23:05:23
I_2304_2376_frgp13,impostor,13,right,2304,2376,B,85,85,1000,500,0.384,qwen3vl,similarity_score,2026-07-06T23:05:23
I_2304_2379_frgp13,impostor,13,right,2304,2379,B,65,65,1000,500,0.386,qwen3vl,similarity_score,2026-07-06T23:05:23
I_2304_2380_frgp13,impostor,13,right,2304,2380,B,65,65,1000,500,0.383,qwen3vl,similarity_score,2026-07-06T23:05:24
I_2304_2381_frgp13,impostor,13,right,2304,2381,B,65,65,1000,500,0.384,qwen3vl,similarity_score,2026-07-06T23:05:24
I_2304_2383_frgp13,impostor,13,right,2304,2383,B,65,65,1000,500,0.385,qwen3vl,similarity_score,2026-07-06T23:05:25
I_2304_2384_frgp13,impostor,13,right,2304,2384,B,65,65,1000,500,0.383,qwen3vl,similarity_score,2026-07-06T23:05:25
I_2304_2386_frgp13,impostor,13,right,2304,2386,B,65,65,1000,500,0.384,qwen3vl,similarity_score,2026-07-06T23:05:25
I_2304_2388_frgp13,impostor,13,right,2304,2388,B,65,65,1000,500,0.382,qwen3vl,similarity_score,2026-07-06T23:05:26
I_2304_2391_frgp13,impostor,13,right,2304,2391,B,85,85,1000,500,0.379,qwen3vl,similarity_score,2026-07-06T23:05:26
I_2304_2392_frgp13,impostor,13,right,2304,2392,B,85,85,1000,500,0.38,qwen3vl,similarity_score,2026-07-06T23:05:26
I_2304_2394_frgp13,impostor,13,right,2304,2394,B,85,85,1000,500,0.38,qwen3vl,similarity_score,2026-07-06T23:05:27
I_2304_2395_frgp13,impostor,13,right,2304,2395,B,65,65,1000,500,0.383,qwen3vl,similarity_score,2026-07-06T23:05:27
I_2304_2396_frgp13,impostor,13,right,2304,2396,B,65,65,1000,500,0.38,qwen3vl,similarity_score,2026-07-06T23:05:28
I_2304_2398_frgp13,impostor,13,right,2304,2398,B,65,65,1000,500,0.377,qwen3vl,similarity_score,2026-07-06T23:05:28
I_2304_2399_frgp13,impostor,13,right,2304,2399,B,65,65,1000,500,0.38,qwen3vl,similarity_score,2026-07-06T23:05:28
I_2304_2401_frgp13,impostor,13,right,2304,2401,B,65,65,1000,500,0.38,qwen3vl,similarity_score,2026-07-06T23:05:29
I_2304_2402_frgp13,impostor,13,right,2304,2402,B,65,65,1000,500,0.381,qwen3vl,similarity_score,2026-07-06T23:05:29
I_2304_2403_frgp13,impostor,13,right,2304,2403,B,65,65,1000,500,0.383,qwen3vl,similarity_score,2026-07-06T23:05:29
I_2304_2405_frgp13,impostor,13,right,2304,2405,B,65,65,1000,500,0.381,qwen3vl,similarity_score,2026-07-06T23:05:30
I_2304_2406_frgp13,impostor,13,right,2304,2406,B,85,85,1000,500,0.383,qwen3vl,similarity_score,2026-07-06T23:05:30
I_2304_2407_frgp13,impostor,13,right,2304,2407,B,65,65,1000,500,0.384,qwen3vl,similarity_score,2026-07-06T23:05:31
I_2304_2408_frgp13,impostor,13,right,2304,2408,B,65,65,1000,500,0.377,qwen3vl,similarity_score,2026-07-06T23:05:31
I_2304_2409_frgp13,impostor,13,right,2304,2409,B,65,65,1000,500,0.378,qwen3vl,similarity_score,2026-07-06T23:05:31
I_2304_2412_frgp13,impostor,13,right,2304,2412,B,65,65,1000,500,0.377,qwen3vl,similarity_score,2026-07-06T23:05:32
I_2304_2413_frgp13,impostor,13,right,2304,2413,B,65,65,1000,500,0.376,qwen3vl,similarity_score,2026-07-06T23:05:32
I_2304_2415_frgp13,impostor,13,right,2304,2415,B,65,65,1000,500,0.379,qwen3vl,similarity_score,2026-07-06T23:05:33
I_2304_2418_frgp13,impostor,13,right,2304,2418,B,65,65,1000,500,0.374,qwen3vl,similarity_score,2026-07-06T23:05:33
I_2304_2423_frgp13,impostor,13,right,2304,2423,B,65,65,1000,500,0.375,qwen3vl,similarity_score,2026-07-06T23:05:33
I_2304_2424_frgp13,impostor,13,right,2304,2424,B,65,65,1000,500,0.375,qwen3vl,similarity_score,2026-07-06T23:05:34
I_2304_2425_frgp13,impostor,13,right,2304,2425,B,85,85,1000,500,0.377,qwen3vl,similarity_score,2026-07-06T23:05:34
I_2304_2426_frgp13,impostor,13,right,2304,2426,B,85,85,1000,500,0.382,qwen3vl,similarity_score,2026-07-06T23:05:34
I_2304_2428_frgp13,impostor,13,right,2304,2428,B,65,65,1000,500,0.38,qwen3vl,similarity_score,2026-07-06T23:05:35
I_2304_2440_frgp13,impostor,13,right,2304,2440,B,65,65,1000,500,0.378,qwen3vl,similarity_score,2026-07-06T23:05:35
I_2304_2447_frgp13,impostor,13,right,2304,2447,B,85,85,1000,500,0.379,qwen3vl,similarity_score,2026-07-06T23:05:36
I_2304_2455_frgp13,impostor,13,right,2304,2455,B,65,65,1000,500,0.378,qwen3vl,similarity_score,2026-07-06T23:05:36
I_2304_2462_frgp13,impostor,13,right,2304,2462,B,65,65,1000,500,0.378,qwen3vl,similarity_score,2026-07-06T23:05:36
I_2304_2463_frgp13,impostor,13,right,2304,2463,B,65,65,1000,500,0.381,qwen3vl,similarity_score,2026-07-06T23:05:37
I_2304_2481_frgp13,impostor,13,right,2304,2481,B,65,65,1000,500,0.38,qwen3vl,similarity_score,2026-07-06T23:05:37
I_2306_2307_frgp13,impostor,13,right,2306,2307,B,65,65,1000,500,0.378,qwen3vl,similarity_score,2026-07-06T23:05:37
I_2306_2310_frgp13,impostor,13,right,2306,2310,B,65,65,1000,500,0.375,qwen3vl,similarity_score,2026-07-06T23:05:38
I_2306_2312_frgp13,impostor,13,right,2306,2312,B,65,65,1000,500,0.378,qwen3vl,similarity_score,2026-07-06T23:05:38
I_2306_2313_frgp13,impostor,13,right,2306,2313,B,65,65,1000,500,0.381,qwen3vl,similarity_score,2026-07-06T23:05:39
I_2306_2314_frgp13,impostor,13,right,2306,2314,B,65,65,1000,500,0.378,qwen3vl,similarity_score,2026-07-06T23:05:39
I_2306_2315_frgp13,impostor,13,right,2306,2315,B,65,65,1000,500,0.384,qwen3vl,similarity_score,2026-07-06T23:05:39
I_2306_2317_frgp13,impostor,13,right,2306,2317,B,65,65,1000,500,0.38,qwen3vl,similarity_score,2026-07-06T23:05:40
I_2306_2319_frgp13,impostor,13,right,2306,2319,B,65,65,1000,500,0.376,qwen3vl,similarity_score,2026-07-06T23:05:40
I_2306_2320_frgp13,impostor,13,right,2306,2320,B,65,65,1000,500,0.378,qwen3vl,similarity_score,2026-07-06T23:05:40
I_2306_2321_frgp13,impostor,13,right,2306,2321,B,65,65,1000,500,0.376,qwen3vl,similarity_score,2026-07-06T23:05:41
I_2306_2325_frgp13,impostor,13,right,2306,2325,B,65,65,1000,500,0.382,qwen3vl,similarity_score,2026-07-06T23:05:41
I_2306_2326_frgp13,impostor,13,right,2306,2326,B,65,65,1000,500,0.381,qwen3vl,similarity_score,2026-07-06T23:05:42
I_2306_2327_frgp13,impostor,13,right,2306,2327,B,65,65,1000,500,0.378,qwen3vl,similarity_score,2026-07-06T23:05:42
I_2306_2328_frgp13,impostor,13,right,2306,2328,B,0,0,1000,500,0.363,qwen3vl,similarity_score,2026-07-06T23:05:42
I_2306_2329_frgp13,impostor,13,right,2306,2329,B,65,65,1000,500,0.377,qwen3vl,similarity_score,2026-07-06T23:05:43
I_2306_2330_frgp13,impostor,13,right,2306,2330,B,65,65,1000,500,0.379,qwen3vl,similarity_score,2026-07-06T23:05:43
I_2306_2332_frgp13,impostor,13,right,2306,2332,B,65,65,1000,500,0.38,qwen3vl,similarity_score,2026-07-06T23:05:43
I_2306_2334_frgp13,impostor,13,right,2306,2334,B,65,65,1000,500,0.376,qwen3vl,similarity_score,2026-07-06T23:05:44
I_2306_2337_frgp13,impostor,13,right,2306,2337,B,95,95,1000,500,0.383,qwen3vl,similarity_score,2026-07-06T23:05:44
I_2306_2338_frgp13,impostor,13,right,2306,2338,B,65,65,1000,500,0.383,qwen3vl,similarity_score,2026-07-06T23:05:45
I_2306_2339_frgp13,impostor,13,right,2306,2339,B,65,65,1000,500,0.381,qwen3vl,similarity_score,2026-07-06T23:05:45
I_2306_2340_frgp13,impostor,13,right,2306,2340,B,65,65,1000,500,0.381,qwen3vl,similarity_score,2026-07-06T23:05:45
I_2306_2341_frgp13,impostor,13,right,2306,2341,B,65,65,1000,500,0.379,qwen3vl,similarity_score,2026-07-06T23:05:46
I_2306_2342_frgp13,impostor,13,right,2306,2342,B,65,65,1000,500,0.378,qwen3vl,similarity_score,2026-07-06T23:05:46
I_2306_2344_frgp13,impostor,13,right,2306,2344,B,85,85,1000,500,0.379,qwen3vl,similarity_score,2026-07-06T23:05:47
I_2306_2348_frgp13,impostor,13,right,2306,2348,B,65,65,1000,500,0.377,qwen3vl,similarity_score,2026-07-06T23:05:47
I_2306_2349_frgp13,impostor,13,right,2306,2349,B,0,0,1000,500,0.361,qwen3vl,similarity_score,2026-07-06T23:05:47
I_2306_2351_frgp13,impostor,13,right,2306,2351,B,65,65,1000,500,0.378,qwen3vl,similarity_score,2026-07-06T23:05:48
I_2306_2352_frgp13,impostor,13,right,2306,2352,B,65,65,1000,500,0.381,qwen3vl,similarity_score,2026-07-06T23:05:48
I_2306_2353_frgp13,impostor,13,right,2306,2353,B,65,65,1000,500,0.38,qwen3vl,similarity_score,2026-07-06T23:05:48
I_2306_2355_frgp13,impostor,13,right,2306,2355,B,65,65,1000,500,0.386,qwen3vl,similarity_score,2026-07-06T23:05:49
I_2306_2356_frgp13,impostor,13,right,2306,2356,B,65,65,1000,500,0.381,qwen3vl,similarity_score,2026-07-06T23:05:49
I_2306_2357_frgp13,impostor,13,right,2306,2357,B,65,65,1000,500,0.384,qwen3vl,similarity_score,2026-07-06T23:05:50
I_2306_2358_frgp13,impostor,13,right,2306,2358,B,65,65,1000,500,0.382,qwen3vl,similarity_score,2026-07-06T23:05:50
I_2306_2359_frgp13,impostor,13,right,2306,2359,B,65,65,1000,500,0.386,qwen3vl,similarity_score,2026-07-06T23:05:50
I_2306_2360_frgp13,impostor,13,right,2306,2360,B,65,65,1000,500,0.381,qwen3vl,similarity_score,2026-07-06T23:05:51
I_2306_2362_frgp13,impostor,13,right,2306,2362,B,65,65,1000,500,0.382,qwen3vl,similarity_score,2026-07-06T23:05:51
I_2306_2364_frgp13,impostor,13,right,2306,2364,B,65,65,1000,500,0.383,qwen3vl,similarity_score,2026-07-06T23:05:51
I_2306_2367_frgp13,impostor,13,right,2306,2367,B,0,0,1000,500,0.365,qwen3vl,similarity_score,2026-07-06T23:05:52
I_2306_2368_frgp13,impostor,13,right,2306,2368,B,65,65,1000,500,0.388,qwen3vl,similarity_score,2026-07-06T23:05:52
I_2306_2369_frgp13,impostor,13,right,2306,2369,B,65,65,1000,500,0.381,qwen3vl,similarity_score,2026-07-06T23:05:53
I_2306_2370_frgp13,impostor,13,right,2306,2370,B,65,65,1000,500,0.38,qwen3vl,similarity_score,2026-07-06T23:05:53
I_2306_2371_frgp13,impostor,13,right,2306,2371,B,65,65,1000,500,0.383,qwen3vl,similarity_score,2026-07-06T23:05:53
I_2306_2372_frgp13,impostor,13,right,2306,2372,B,65,65,1000,500,0.383,qwen3vl,similarity_score,2026-07-06T23:05:54
I_2306_2373_frgp13,impostor,13,right,2306,2373,B,65,65,1000,500,0.383,qwen3vl,similarity_score,2026-07-06T23:05:54
I_2306_2374_frgp13,impostor,13,right,2306,2374,B,65,65,1000,500,0.383,qwen3vl,similarity_score,2026-07-06T23:05:55
I_2306_2375_frgp13,impostor,13,right,2306,2375,B,65,65,1000,500,0.382,qwen3vl,similarity_score,2026-07-06T23:05:55
I_2306_2376_frgp13,impostor,13,right,2306,2376,B,65,65,1000,500,0.382,qwen3vl,similarity_score,2026-07-06T23:05:55
I_2306_2379_frgp13,impostor,13,right,2306,2379,B,65,65,1000,500,0.384,qwen3vl,similarity_score,2026-07-06T23:05:56
I_2306_2380_frgp13,impostor,13,right,2306,2380,B,65,65,1000,500,0.382,qwen3vl,similarity_score,2026-07-06T23:05:56
I_2306_2381_frgp13,impostor,13,right,2306,2381,B,65,65,1000,500,0.382,qwen3vl,similarity_score,2026-07-06T23:05:56
I_2306_2383_frgp13,impostor,13,right,2306,2383,B,65,65,1000,500,0.381,qwen3vl,similarity_score,2026-07-06T23:05:57
I_2306_2384_frgp13,impostor,13,right,2306,2384,B,65,65,1000,500,0.383,qwen3vl,similarity_score,2026-07-06T23:05:57
I_2306_2386_frgp13,impostor,13,right,2306,2386,B,0,0,1000,500,0.365,qwen3vl,similarity_score,2026-07-06T23:05:58
I_2306_2388_frgp13,impostor,13,right,2306,2388,B,65,65,1000,500,0.379,qwen3vl,similarity_score,2026-07-06T23:05:58
I_2306_2391_frgp13,impostor,13,right,2306,2391,B,65,65,1000,500,0.382,qwen3vl,similarity_score,2026-07-06T23:05:58
I_2306_2392_frgp13,impostor,13,right,2306,2392,B,65,65,1000,500,0.382,qwen3vl,similarity_score,2026-07-06T23:05:59
I_2306_2394_frgp13,impostor,13,right,2306,2394,B,65,65,1000,500,0.382,qwen3vl,similarity_score,2026-07-06T23:05:59
I_2306_2395_frgp13,impostor,13,right,2306,2395,B,65,65,1000,500,0.382,qwen3vl,similarity_score,2026-07-06T23:05:59
I_2306_2396_frgp13,impostor,13,right,2306,2396,B,0,0,1000,500,0.364,qwen3vl,similarity_score,2026-07-06T23:06:00
I_2306_2398_frgp13,impostor,13,right,2306,2398,B,65,65,1000,500,0.381,qwen3vl,similarity_score,2026-07-06T23:06:00
I_2306_2399_frgp13,impostor,13,right,2306,2399,B,65,65,1000,500,0.385,qwen3vl,similarity_score,2026-07-06T23:06:01
I_2306_2401_frgp13,impostor,13,right,2306,2401,B,0,0,1000,500,0.367,qwen3vl,similarity_score,2026-07-06T23:06:01
I_2306_2402_frgp13,impostor,13,right,2306,2402,B,65,65,1000,500,0.383,qwen3vl,similarity_score,2026-07-06T23:06:01
I_2306_2403_frgp13,impostor,13,right,2306,2403,B,65,65,1000,500,0.381,qwen3vl,similarity_score,2026-07-06T23:06:02
I_2306_2405_frgp13,impostor,13,right,2306,2405,B,65,65,1000,500,0.379,qwen3vl,similarity_score,2026-07-06T23:06:02
I_2306_2406_frgp13,impostor,13,right,2306,2406,B,65,65,1000,500,0.381,qwen3vl,similarity_score,2026-07-06T23:06:02
I_2306_2407_frgp13,impostor,13,right,2306,2407,B,0,0,1000,500,0.362,qwen3vl,similarity_score,2026-07-06T23:06:03
I_2306_2408_frgp13,impostor,13,right,2306,2408,B,65,65,1000,500,0.378,qwen3vl,similarity_score,2026-07-06T23:06:03
I_2306_2409_frgp13,impostor,13,right,2306,2409,B,65,65,1000,500,0.38,qwen3vl,similarity_score,2026-07-06T23:06:04
I_2306_2412_frgp13,impostor,13,right,2306,2412,B,65,65,1000,500,0.383,qwen3vl,similarity_score,2026-07-06T23:06:04
I_2306_2413_frgp13,impostor,13,right,2306,2413,B,65,65,1000,500,0.383,qwen3vl,similarity_score,2026-07-06T23:06:04
I_2306_2415_frgp13,impostor,13,right,2306,2415,B,65,65,1000,500,0.382,qwen3vl,similarity_score,2026-07-06T23:06:05
I_2306_2418_frgp13,impostor,13,right,2306,2418,B,85,85,1000,500,0.381,qwen3vl,similarity_score,2026-07-06T23:06:05
I_2306_2423_frgp13,impostor,13,right,2306,2423,B,65,65,1000,500,0.378,qwen3vl,similarity_score,2026-07-06T23:06:06
I_2306_2424_frgp13,impostor,13,right,2306,2424,B,65,65,1000,500,0.381,qwen3vl,similarity_score,2026-07-06T23:06:06
I_2306_2425_frgp13,impostor,13,right,2306,2425,B,65,65,1000,500,0.381,qwen3vl,similarity_score,2026-07-06T23:06:06
I_2306_2426_frgp13,impostor,13,right,2306,2426,B,65,65,1000,500,0.381,qwen3vl,similarity_score,2026-07-06T23:06:07
I_2306_2428_frgp13,impostor,13,right,2306,2428,B,65,65,1000,500,0.38,qwen3vl,similarity_score,2026-07-06T23:06:07
I_2306_2440_frgp13,impostor,13,right,2306,2440,B,65,65,1000,500,0.378,qwen3vl,similarity_score,2026-07-06T23:06:07
I_2306_2447_frgp13,impostor,13,right,2306,2447,B,85,85,1000,500,0.38,qwen3vl,similarity_score,2026-07-06T23:06:08
I_2306_2455_frgp13,impostor,13,right,2306,2455,B,65,65,1000,500,0.377,qwen3vl,similarity_score,2026-07-06T23:06:08
I_2306_2462_frgp13,impostor,13,right,2306,2462,B,65,65,1000,500,0.379,qwen3vl,similarity_score,2026-07-06T23:06:09
I_2306_2463_frgp13,impostor,13,right,2306,2463,B,65,65,1000,500,0.378,qwen3vl,similarity_score,2026-07-06T23:06:09
I_2306_2481_frgp13,impostor,13,right,2306,2481,B,65,65,1000,500,0.386,qwen3vl,similarity_score,2026-07-06T23:06:09
I_2307_2310_frgp13,impostor,13,right,2307,2310,B,65,65,1000,500,0.386,qwen3vl,similarity_score,2026-07-06T23:06:10
I_2307_2312_frgp13,impostor,13,right,2307,2312,B,65,65,1000,500,0.385,qwen3vl,similarity_score,2026-07-06T23:06:10
I_2307_2313_frgp13,impostor,13,right,2307,2313,B,85,85,1000,500,0.387,qwen3vl,similarity_score,2026-07-06T23:06:10
I_2307_2314_frgp13,impostor,13,right,2307,2314,B,65,65,1000,500,0.383,qwen3vl,similarity_score,2026-07-06T23:06:11
I_2307_2315_frgp13,impostor,13,right,2307,2315,B,85,85,1000,500,0.381,qwen3vl,similarity_score,2026-07-06T23:06:11
I_2307_2317_frgp13,impostor,13,right,2307,2317,B,95,95,1000,500,0.381,qwen3vl,similarity_score,2026-07-06T23:06:12
I_2307_2319_frgp13,impostor,13,right,2307,2319,B,65,65,1000,500,0.383,qwen3vl,similarity_score,2026-07-06T23:06:12
I_2307_2320_frgp13,impostor,13,right,2307,2320,B,85,85,1000,500,0.391,qwen3vl,similarity_score,2026-07-06T23:06:12
I_2307_2321_frgp13,impostor,13,right,2307,2321,B,85,85,1000,500,0.392,qwen3vl,similarity_score,2026-07-06T23:06:13
I_2307_2325_frgp13,impostor,13,right,2307,2325,B,65,65,1000,500,0.384,qwen3vl,similarity_score,2026-07-06T23:06:13
I_2307_2326_frgp13,impostor,13,right,2307,2326,B,85,85,1000,500,0.381,qwen3vl,similarity_score,2026-07-06T23:06:14
I_2307_2327_frgp13,impostor,13,right,2307,2327,B,65,65,1000,500,0.381,qwen3vl,similarity_score,2026-07-06T23:06:14
I_2307_2328_frgp13,impostor,13,right,2307,2328,B,65,65,1000,500,0.383,qwen3vl,similarity_score,2026-07-06T23:06:14
I_2307_2329_frgp13,impostor,13,right,2307,2329,B,65,65,1000,500,0.384,qwen3vl,similarity_score,2026-07-06T23:06:15
I_2307_2330_frgp13,impostor,13,right,2307,2330,B,65,65,1000,500,0.379,qwen3vl,similarity_score,2026-07-06T23:06:15
I_2307_2332_frgp13,impostor,13,right,2307,2332,B,65,65,1000,500,0.381,qwen3vl,similarity_score,2026-07-06T23:06:15
I_2307_2334_frgp13,impostor,13,right,2307,2334,B,65,65,1000,500,0.376,qwen3vl,similarity_score,2026-07-06T23:06:16
I_2307_2337_frgp13,impostor,13,right,2307,2337,B,85,85,1000,500,0.381,qwen3vl,similarity_score,2026-07-06T23:06:16
I_2307_2338_frgp13,impostor,13,right,2307,2338,B,85,85,1000,500,0.383,qwen3vl,similarity_score,2026-07-06T23:06:17
I_2307_2339_frgp13,impostor,13,right,2307,2339,B,65,65,1000,500,0.384,qwen3vl,similarity_score,2026-07-06T23:06:17
I_2307_2340_frgp13,impostor,13,right,2307,2340,B,85,85,1000,500,0.389,qwen3vl,similarity_score,2026-07-06T23:06:17
I_2307_2341_frgp13,impostor,13,right,2307,2341,B,85,85,1000,500,0.384,qwen3vl,similarity_score,2026-07-06T23:06:18
I_2307_2342_frgp13,impostor,13,right,2307,2342,B,65,65,1000,500,0.382,qwen3vl,similarity_score,2026-07-06T23:06:18
I_2307_2344_frgp13,impostor,13,right,2307,2344,B,85,85,1000,500,0.379,qwen3vl,similarity_score,2026-07-06T23:06:19
I_2307_2348_frgp13,impostor,13,right,2307,2348,B,65,65,1000,500,0.384,qwen3vl,similarity_score,2026-07-06T23:06:19
I_2307_2349_frgp13,impostor,13,right,2307,2349,B,85,85,1000,500,0.39,qwen3vl,similarity_score,2026-07-06T23:06:19
I_2307_2351_frgp13,impostor,13,right,2307,2351,B,65,65,1000,500,0.383,qwen3vl,similarity_score,2026-07-06T23:06:20
I_2307_2352_frgp13,impostor,13,right,2307,2352,B,85,85,1000,500,0.382,qwen3vl,similarity_score,2026-07-06T23:06:20
I_2307_2353_frgp13,impostor,13,right,2307,2353,B,85,85,1000,500,0.379,qwen3vl,similarity_score,2026-07-06T23:06:20
I_2307_2355_frgp13,impostor,13,right,2307,2355,B,65,65,1000,500,0.381,qwen3vl,similarity_score,2026-07-06T23:06:21
I_2307_2356_frgp13,impostor,13,right,2307,2356,B,65,65,1000,500,0.382,qwen3vl,similarity_score,2026-07-06T23:06:21
I_2307_2357_frgp13,impostor,13,right,2307,2357,B,65,65,1000,500,0.382,qwen3vl,similarity_score,2026-07-06T23:06:22
I_2307_2358_frgp13,impostor,13,right,2307,2358,B,65,65,1000,500,0.379,qwen3vl,similarity_score,2026-07-06T23:06:22
I_2307_2359_frgp13,impostor,13,right,2307,2359,B,65,65,1000,500,0.383,qwen3vl,similarity_score,2026-07-06T23:06:22
I_2307_2360_frgp13,impostor,13,right,2307,2360,B,65,65,1000,500,0.379,qwen3vl,similarity_score,2026-07-06T23:06:23
I_2307_2362_frgp13,impostor,13,right,2307,2362,B,65,65,1000,500,0.379,qwen3vl,similarity_score,2026-07-06T23:06:23
I_2307_2364_frgp13,impostor,13,right,2307,2364,B,65,65,1000,500,0.382,qwen3vl,similarity_score,2026-07-06T23:06:23
I_2307_2367_frgp13,impostor,13,right,2307,2367,B,85,85,1000,500,0.381,qwen3vl,similarity_score,2026-07-06T23:06:24
I_2307_2368_frgp13,impostor,13,right,2307,2368,B,85,85,1000,500,0.383,qwen3vl,similarity_score,2026-07-06T23:06:24
I_2307_2369_frgp13,impostor,13,right,2307,2369,B,85,85,1000,500,0.383,qwen3vl,similarity_score,2026-07-06T23:06:25
I_2307_2370_frgp13,impostor,13,right,2307,2370,B,65,65,1000,500,0.382,qwen3vl,similarity_score,2026-07-06T23:06:25
I_2307_2371_frgp13,impostor,13,right,2307,2371,B,65,65,1000,500,0.382,qwen3vl,similarity_score,2026-07-06T23:06:25
I_2307_2372_frgp13,impostor,13,right,2307,2372,B,65,65,1000,500,0.381,qwen3vl,similarity_score,2026-07-06T23:06:26
I_2307_2373_frgp13,impostor,13,right,2307,2373,B,85,85,1000,500,0.38,qwen3vl,similarity_score,2026-07-06T23:06:26
I_2307_2374_frgp13,impostor,13,right,2307,2374,B,65,65,1000,500,0.381,qwen3vl,similarity_score,2026-07-06T23:06:27
